timestamp,open,high,low,close,volume
2019-11-04 00:00:00+05:30,13649.45,13705.9,13570.05,13671.1,0
2019-11-05 00:00:00+05:30,13730.3,13748.35,13613.65,13669.4,0
2019-11-06 00:00:00+05:30,13684.25,13860.7,13571.35,13828.45,0
2019-11-07 00:00:00+05:30,13908.6,13936.4,13828.0,13894.9,0
2019-11-08 00:00:00+05:30,13880.4,14008.8,13825.6,13868.65,0
2019-11-11 00:00:00+05:30,13838.75,13998.6,13822.5,13969.1,0
2019-11-13 00:00:00+05:30,13955.45,13996.2,13785.3,13806.4,0
2019-11-14 00:00:00+05:30,13852.05,13965.65,13751.25,13947.35,0
2019-11-15 00:00:00+05:30,13995.45,14094.55,13969.25,14021.0,0
2019-11-18 00:00:00+05:30,14025.35,14075.65,13955.45,14002.7,0
2019-11-19 00:00:00+05:30,14007.15,14052.95,13956.65,14008.9,0
2019-11-20 00:00:00+05:30,14030.85,14058.35,13965.35,13982.2,0
2019-11-21 00:00:00+05:30,13995.45,14052.95,13928.55,14019.2,0
2019-11-22 00:00:00+05:30,14024.9,14026.35,13919.8,13952.1,0
2019-11-25 00:00:00+05:30,13946.55,14169.4,13940.7,14155.75,0
2019-11-26 00:00:00+05:30,14212.9,14252.9,14108.0,14207.45,0
2019-11-27 00:00:00+05:30,14248.2,14295.45,14202.8,14266.05,0
2019-11-28 00:00:00+05:30,14303.25,14330.1,14239.55,14287.0,0
2019-11-29 00:00:00+05:30,14276.1,14284.7,14133.7,14208.85,0
2019-12-02 00:00:00+05:30,14236.35,14237.9,14102.25,14163.05,0
2019-12-03 00:00:00+05:30,14181.2,14184.15,14070.2,14140.45,0
2019-12-04 00:00:00+05:30,14108.2,14265.5,14068.1,14246.55,0
2019-12-05 00:00:00+05:30,14265.5,14305.35,14156.9,14194.05,0
2019-12-06 00:00:00+05:30,14227.3,14258.05,13984.8,14041.85,0
2019-12-09 00:00:00+05:30,14047.0,14133.7,13985.8,14092.4,0
2019-12-10 00:00:00+05:30,14128.7,14150.55,14056.6,14071.6,0
2019-12-11 00:00:00+05:30,14088.05,14193.45,14053.05,14166.85,0
2019-12-12 00:00:00+05:30,14204.45,14302.85,14184.55,14292.9,0
