timestamp,open,high,low,close,volume
2019-10-29 00:00:00+05:30,647.82,663.29,646.3,657.48,26286086
2019-10-30 00:00:00+05:30,663.29,665.33,654.46,662.88,16669596
2019-10-31 00:00:00+05:30,665.08,667.61,655.08,656.27,19854686
2019-11-01 00:00:00+05:30,652.08,655.13,645.81,652.93,14183580
2019-11-04 00:00:00+05:30,656.97,659.25,647.65,653.27,14345908
2019-11-05 00:00:00+05:30,655.71,658.33,645.81,648.63,12940150
2019-11-06 00:00:00+05:30,646.57,648.25,640.21,643.07,14919270
2019-11-07 00:00:00+05:30,643.12,655.67,641.86,653.7,14366928
2019-11-08 00:00:00+05:30,649.39,654.17,645.94,647.82,12260772
2019-11-11 00:00:00+05:30,644.96,647.26,637.54,639.89,11585972
2019-11-13 00:00:00+05:30,640.88,661.45,640.88,659.84,25732428
2019-11-14 00:00:00+05:30,661.49,664.0,652.44,655.56,14544520
2019-11-15 00:00:00+05:30,656.85,666.33,655.73,659.19,16006784
2019-11-18 00:00:00+05:30,659.99,665.98,652.26,653.96,14358780
2019-11-19 00:00:00+05:30,657.46,678.93,656.56,676.62,30782370
2019-11-20 00:00:00+05:30,696.92,704.7,691.61,693.6,44412618
2019-11-21 00:00:00+05:30,692.42,697.35,685.04,689.1,15196596
2019-11-22 00:00:00+05:30,691.12,703.4,689.1,693.09,22801840
2019-11-25 00:00:00+05:30,695.17,701.29,695.11,699.83,15450378
2019-11-26 00:00:00+05:30,702.77,706.47,697.35,699.25,36040634
2019-11-27 00:00:00+05:30,699.12,706.09,697.39,703.55,9836420
2019-11-28 00:00:00+05:30,704.81,709.96,700.91,708.24,14023608
2019-11-29 00:00:00+05:30,708.98,708.98,693.69,695.17,18932378
2019-12-02 00:00:00+05:30,717.07,723.54,706.76,711.02,31852550
2019-12-03 00:00:00+05:30,713.82,714.38,704.79,707.61,13251350
2019-12-04 00:00:00+05:30,704.97,706.98,687.37,695.87,21409160
2019-12-05 00:00:00+05:30,705.41,707.99,691.97,695.04,20343020
2019-12-06 00:00:00+05:30,696.0,702.72,690.67,696.85,13348062
2019-12-09 00:00:00+05:30,697.41,706.94,693.09,704.79,12896616
2019-12-10 00:00:00+05:30,704.54,705.23,696.52,700.01,10377672
2019-12-11 00:00:00+05:30,697.17,705.64,694.93,700.21,12612994
2019-12-12 00:00:00+05:30,703.73,705.35,697.64,702.81,10534024
2019-12-13 00:00:00+05:30,708.1,712.58,704.7,709.4,12922756
2019-12-16 00:00:00+05:30,713.48,714.33,701.09,702.1,12131594
2019-12-17 00:00:00+05:30,702.16,707.65,697.14,700.35,20732836
2019-12-18 00:00:00+05:30,700.48,708.1,700.04,706.24,15038184
2019-12-19 00:00:00+05:30,705.28,723.74,704.43,721.53,20919732
2019-12-20 00:00:00+05:30,723.79,724.93,715.32,716.66,21698766
2019-12-23 00:00:00+05:30,699.18,707.0,698.15,704.25,25612082
2019-12-24 00:00:00+05:30,703.13,704.54,691.3,693.07,18410966
2019-12-26 00:00:00+05:30,690.92,695.98,676.8,679.15,30358794
2019-12-27 00:00:00+05:30,684.35,692.95,681.8,691.23,18032640
2019-12-30 00:00:00+05:30,692.84,693.6,684.82,692.06,17467692
2019-12-31 00:00:00+05:30,691.07,691.83,675.86,678.55,22648970
2020-01-01 00:00:00+05:30,680.32,684.39,674.71,676.55,14285760
2020-01-02 00:00:00+05:30,677.63,690.6,677.63,688.07,18066042
2020-01-03 00:00:00+05:30,687.04,690.92,682.56,688.9,21406192
2020-01-06 00:00:00+05:30,681.21,684.75,671.35,672.92,25011664
2020-01-07 00:00:00+05:30,680.76,687.71,678.3,683.27,17018726
2020-01-08 00:00:00+05:30,678.97,687.69,676.73,678.14,16370236
2020-01-09 00:00:00+05:30,689.55,694.66,686.25,693.76,15283682
2020-01-10 00:00:00+05:30,695.51,698.22,690.02,693.6,12728996
2020-01-13 00:00:00+05:30,692.44,698.56,689.46,691.83,18649598
2020-01-14 00:00:00+05:30,690.18,694.66,682.04,685.43,16134222
2020-01-15 00:00:00+05:30,688.32,690.13,680.43,682.94,16135572
2020-01-16 00:00:00+05:30,685.25,691.68,684.8,689.23,13106036
2020-01-17 00:00:00+05:30,696.23,710.32,696.09,708.55,30055268
2020-01-20 00:00:00+05:30,721.1,721.1,684.08,686.75,33199560
2020-01-21 00:00:00+05:30,685.07,692.8,682.11,687.44,19302798
2020-01-22 00:00:00+05:30,691.97,693.2,686.19,687.2,10530160
2020-01-23 00:00:00+05:30,688.61,691.05,681.53,684.28,11473658
2020-01-24 00:00:00+05:30,684.35,688.54,680.56,681.91,14922268
2020-01-27 00:00:00+05:30,678.93,683.21,674.49,675.18,13656654
2020-01-28 00:00:00+05:30,676.1,676.73,655.94,659.59,25024986
2020-01-29 00:00:00+05:30,660.62,669.74,656.14,663.22,25243620
2020-01-30 00:00:00+05:30,662.84,663.15,645.36,647.04,22852666
2020-01-31 00:00:00+05:30,651.19,651.3,630.66,632.65,35448298
2020-02-01 00:00:00+05:30,629.81,639.51,614.48,619.97,24595652
2020-02-03 00:00:00+05:30,613.94,627.41,610.87,620.93,31329172
2020-02-04 00:00:00+05:30,627.43,642.0,626.45,639.26,25893758
2020-02-05 00:00:00+05:30,643.07,651.1,641.01,649.17,18843128
2020-02-06 00:00:00+05:30,651.68,657.46,645.4,653.34,15850682
2020-02-07 00:00:00+05:30,650.29,650.89,640.12,642.51,12454444
2020-02-10 00:00:00+05:30,639.98,647.82,632.12,643.39,15446626
2020-02-11 00:00:00+05:30,648.68,657.1,647.62,651.07,14281014
2020-02-12 00:00:00+05:30,652.6,660.98,652.08,658.94,13805398
2020-02-13 00:00:00+05:30,662.28,662.28,655.49,660.66,13838136
2020-02-14 00:00:00+05:30,662.05,672.9,651.23,666.69,21654220
2020-02-17 00:00:00+05:30,667.32,675.01,660.73,662.5,13413240
2020-02-18 00:00:00+05:30,661.45,661.45,653.16,657.64,11350660
2020-02-19 00:00:00+05:30,662.99,675.14,661.09,673.95,14367306
2020-02-20 00:00:00+05:30,670.9,675.83,664.99,665.95,17231564
2020-02-24 00:00:00+05:30,658.69,661.94,645.16,647.58,21799452
2020-02-25 00:00:00+05:30,650.47,650.47,631.91,634.78,28302344
2020-02-26 00:00:00+05:30,631.91,632.97,621.76,623.85,29952524
2020-02-27 00:00:00+05:30,622.05,624.65,613.54,621.27,25558242
2020-02-28 00:00:00+05:30,607.22,608.16,593.82,595.46,40105458
2020-03-02 00:00:00+05:30,607.31,613.54,583.11,589.85,30093036
2020-03-03 00:00:00+05:30,595.93,606.77,592.48,601.82,27949126
2020-03-04 00:00:00+05:30,605.92,606.73,586.16,600.41,22549264
2020-03-05 00:00:00+05:30,606.01,608.59,585.31,587.61,31123216
2020-03-06 00:00:00+05:30,569.17,577.31,556.22,569.62,34411614
2020-03-09 00:00:00+05:30,555.75,556.17,490.74,499.33,89962054
2020-03-11 00:00:00+05:30,496.57,528.14,496.57,516.98,60775944
2020-03-12 00:00:00+05:30,486.26,493.43,469.99,476.4,57095472
2020-03-13 00:00:00+05:30,447.27,510.91,422.35,495.36,74771092
2020-03-16 00:00:00+05:30,475.3,483.89,450.41,455.2,39259524
2020-03-17 00:00:00+05:30,469.34,475.06,449.6,451.75,46361184
2020-03-18 00:00:00+05:30,459.51,464.26,430.69,434.05,45631664
2020-03-19 00:00:00+05:30,412.36,433.38,399.85,411.28,62637838
2020-03-20 00:00:00+05:30,421.05,463.81,416.8,456.21,64635908
2020-03-23 00:00:00+05:30,410.61,425.76,392.44,396.2,41488580
2020-03-24 00:00:00+05:30,416.8,434.72,401.47,422.8,46677764
2020-03-25 00:00:00+05:30,431.94,516.09,431.7,485.03,74600104
2020-03-26 00:00:00+05:30,491.1,500.56,467.15,477.84,46663510
2020-03-27 00:00:00+05:30,490.74,496.26,468.87,477.57,42494752
2020-03-30 00:00:00+05:30,466.36,481.69,457.13,461.81,30837522
2020-03-31 00:00:00+05:30,481.31,506.34,469.68,499.15,45184088
2020-04-01 00:00:00+05:30,502.96,504.01,468.42,484.22,42433290
2020-04-03 00:00:00+05:30,508.42,508.42,473.4,482.88,42198878
2020-04-07 00:00:00+05:30,493.92,544.07,492.98,540.53,55468586
2020-04-08 00:00:00+05:30,528.84,550.8,519.87,534.28,50882586
2020-04-09 00:00:00+05:30,544.07,552.5,534.66,546.74,33696794
2020-04-13 00:00:00+05:30,539.57,544.52,528.84,532.94,24149320
2020-04-15 00:00:00+05:30,536.48,553.93,512.25,515.32,36031312
2020-04-16 00:00:00+05:30,515.32,532.18,513.15,523.48,38208132
2020-04-17 00:00:00+05:30,544.97,551.24,534.51,548.56,33937768
2020-04-20 00:00:00+05:30,549.45,563.35,538.7,557.43,36755108
2020-04-21 00:00:00+05:30,542.28,561.1,521.67,554.54,62605806
2020-04-22 00:00:00+05:30,591.58,620.67,582.62,611.12,145551196
2020-04-23 00:00:00+05:30,612.8,621.09,606.5,614.39,66779774
2020-04-24 00:00:00+05:30,605.09,669.99,603.77,635.05,137698042
2020-04-27 00:00:00+05:30,642.67,661.05,637.74,640.77,59657794
2020-04-28 00:00:00+05:30,649.84,652.28,623.91,640.05,80029482
2020-04-29 00:00:00+05:30,647.56,651.48,636.4,639.51,38248312
2020-04-30 00:00:00+05:30,651.61,669.99,644.49,657.01,72781074
2020-05-04 00:00:00+05:30,645.36,656.56,635.25,643.21,54531838
2020-05-05 00:00:00+05:30,651.5,662.84,648.59,654.61,45806174
2020-05-06 00:00:00+05:30,656.12,665.5,647.82,654.66,41302466
2020-05-07 00:00:00+05:30,652.08,678.37,647.6,675.36,51033768
2020-05-08 00:00:00+05:30,692.42,708.06,688.88,699.95,85955884
2020-05-11 00:00:00+05:30,708.1,723.79,704.65,706.67,68435578
2020-05-12 00:00:00+05:30,701.29,702.88,656.56,662.95,102705834
2020-05-13 00:00:00+05:30,693.15,693.15,660.02,679.29,67539232
2020-05-14 00:00:00+05:30,666.82,679.4,649.14,651.82,50088644
2020-05-15 00:00:00+05:30,655.48,665.78,642.36,662.47,63189176
2020-05-18 00:00:00+05:30,667.28,672.73,648.21,654.0,63846078
2020-05-19 00:00:00+05:30,661.38,663.51,636.98,639.54,43022572
2020-05-20 00:00:00+05:30,640.04,656.77,632.33,650.8,56243736
2020-05-21 00:00:00+05:30,651.39,663.4,646.85,654.23,39823794
2020-05-22 00:00:00+05:30,659.02,661.83,647.53,649.83,38460822
2020-05-26 00:00:00+05:30,657.36,658.06,642.9,646.42,33773510
