date,strike_price,expiry,call_token,put_token,call_candles,put_candles
2025-05-09,53700,29MAY25,58528,58529,"[{""timestamp"": ""2025-05-09 09:15:00"", ""open"": 1269.9, ""high"": 1308.05, ""low"": 1108.35, ""close"": 1206.85, ""volume"": 910.0}, {""timestamp"": ""2025-05-09 09:20:00"", ""open"": 1202.85, ""high"": 1224.2, ""low"": 1121.2, ""close"": 1139.5, ""volume"": 448.0}, {""timestamp"": ""2025-05-09 09:25:00"", ""open"": 1138.2, ""high"": 1265.9, ""low"": 1130.45, ""close"": 1138.4, ""volume"": 725.0}, {""timestamp"": ""2025-05-09 09:30:00"", ""open"": 1143.4, ""high"": 1145.2, ""low"": 1074.0, ""close"": 1081.2, ""volume"": 1131.0}, {""timestamp"": ""2025-05-09 09:35:00"", ""open"": 1080.0, ""high"": 1172.15, ""low"": 1080.0, ""close"": 1166.0, ""volume"": 1244.0}, {""timestamp"": ""2025-05-09 09:40:00"", ""open"": 1161.25, ""high"": 1194.25, ""low"": 1116.65, ""close"": 1122.1, ""volume"": 759.0}, {""timestamp"": ""2025-05-09 09:45:00"", ""open"": 1127.9, ""high"": 1135.85, ""low"": 1092.1, ""close"": 1092.1, ""volume"": 637.0}, {""timestamp"": ""2025-05-09 09:50:00"", ""open"": 1092.1, ""high"": 1125.95, ""low"": 1082.0, ""close"": 1087.15, ""volume"": 1145.0}, {""timestamp"": ""2025-05-09 09:55:00"", ""open"": 1084.9, ""high"": 1105.4, ""low"": 1057.05, ""close"": 1061.75, ""volume"": 945.0}, {""timestamp"": ""2025-05-09 10:00:00"", ""open"": 1071.5, ""high"": 1072.85, ""low"": 1036.2, ""close"": 1048.55, ""volume"": 1096.0}, {""timestamp"": ""2025-05-09 10:05:00"", ""open"": 1046.35, ""high"": 1092.95, ""low"": 1024.0, ""close"": 1065.0, ""volume"": 1794.0}, {""timestamp"": ""2025-05-09 10:10:00"", ""open"": 1062.8, ""high"": 1114.75, ""low"": 1040.15, ""close"": 1109.9, ""volume"": 1836.0}, {""timestamp"": ""2025-05-09 10:15:00"", ""open"": 1110.75, ""high"": 1143.35, ""low"": 1096.4, ""close"": 1105.0, ""volume"": 1757.0}, {""timestamp"": ""2025-05-09 10:20:00"", ""open"": 1105.95, ""high"": 1145.55, ""low"": 1092.7, ""close"": 1136.05, ""volume"": 831.0}, {""timestamp"": ""2025-05-09 10:25:00"", ""open"": 1135.95, ""high"": 1137.95, ""low"": 1098.9, ""close"": 1115.0, ""volume"": 536.0}, {""timestamp"": ""2025-05-09 10:30:00"", ""open"": 1112.95, ""high"": 1130.0, ""low"": 1101.75, ""close"": 1103.05, ""volume"": 478.0}, {""timestamp"": ""2025-05-09 10:35:00"", ""open"": 1101.2, ""high"": 1128.0, ""low"": 1059.6, ""close"": 1059.75, ""volume"": 687.0}, {""timestamp"": ""2025-05-09 10:40:00"", ""open"": 1064.0, ""high"": 1076.0, ""low"": 1041.9, ""close"": 1046.75, ""volume"": 659.0}, {""timestamp"": ""2025-05-09 10:45:00"", ""open"": 1047.5, ""high"": 1060.2, ""low"": 1029.6, ""close"": 1051.2, ""volume"": 778.0}, {""timestamp"": ""2025-05-09 10:50:00"", ""open"": 1051.45, ""high"": 1072.0, ""low"": 1024.05, ""close"": 1029.85, ""volume"": 936.0}, {""timestamp"": ""2025-05-09 10:55:00"", ""open"": 1032.0, ""high"": 1050.0, ""low"": 1022.85, ""close"": 1049.4, ""volume"": 556.0}, {""timestamp"": ""2025-05-09 11:00:00"", ""open"": 1052.0, ""high"": 1066.85, ""low"": 1042.65, ""close"": 1058.85, ""volume"": 646.0}, {""timestamp"": ""2025-05-09 11:05:00"", ""open"": 1058.85, ""high"": 1078.0, ""low"": 1053.1, ""close"": 1054.05, ""volume"": 718.0}, {""timestamp"": ""2025-05-09 11:10:00"", ""open"": 1058.45, ""high"": 1071.9, ""low"": 1047.25, ""close"": 1066.6, ""volume"": 492.0}, {""timestamp"": ""2025-05-09 11:15:00"", ""open"": 1063.9, ""high"": 1077.95, ""low"": 1051.25, ""close"": 1055.25, ""volume"": 623.0}, {""timestamp"": ""2025-05-09 11:20:00"", ""open"": 1057.85, ""high"": 1062.9, ""low"": 1040.0, ""close"": 1054.5, ""volume"": 551.0}, {""timestamp"": ""2025-05-09 11:25:00"", ""open"": 1054.7, ""high"": 1145.2, ""low"": 1053.6, ""close"": 1145.0, ""volume"": 1306.0}, {""timestamp"": ""2025-05-09 11:30:00"", ""open"": 1147.05, ""high"": 1182.3, ""low"": 1126.95, ""close"": 1148.7, ""volume"": 1411.0}, {""timestamp"": ""2025-05-09 11:35:00"", ""open"": 1147.85, ""high"": 1151.6, ""low"": 1111.0, ""close"": 1119.0, ""volume"": 510.0}, {""timestamp"": ""2025-05-09 11:40:00"", ""open"": 1123.1, ""high"": 1123.1, ""low"": 1062.15, ""close"": 1063.6, ""volume"": 512.0}, {""timestamp"": ""2025-05-09 11:45:00"", ""open"": 1060.7, ""high"": 1070.0, ""low"": 1013.05, ""close"": 1019.0, ""volume"": 1360.0}, {""timestamp"": ""2025-05-09 11:50:00"", ""open"": 1019.8, ""high"": 1048.05, ""low"": 1014.95, ""close"": 1037.6, ""volume"": 820.0}, {""timestamp"": ""2025-05-09 11:55:00"", ""open"": 1037.15, ""high"": 1064.65, ""low"": 1035.25, ""close"": 1059.65, ""volume"": 650.0}, {""timestamp"": ""2025-05-09 12:00:00"", ""open"": 1058.45, ""high"": 1069.7, ""low"": 1039.6, ""close"": 1042.4, ""volume"": 581.0}, {""timestamp"": ""2025-05-09 12:05:00"", ""open"": 1045.4, ""high"": 1064.45, ""low"": 1039.45, ""close"": 1060.2, ""volume"": 347.0}, {""timestamp"": ""2025-05-09 12:10:00"", ""open"": 1059.95, ""high"": 1073.0, ""low"": 1045.0, ""close"": 1072.65, ""volume"": 725.0}, {""timestamp"": ""2025-05-09 12:15:00"", ""open"": 1074.0, ""high"": 1082.95, ""low"": 1046.4, ""close"": 1046.5, ""volume"": 595.0}, {""timestamp"": ""2025-05-09 12:20:00"", ""open"": 1045.0, ""high"": 1055.5, ""low"": 1035.05, ""close"": 1049.7, ""volume"": 527.0}, {""timestamp"": ""2025-05-09 12:25:00"", ""open"": 1048.0, ""high"": 1068.75, ""low"": 1047.55, ""close"": 1060.25, ""volume"": 399.0}, {""timestamp"": ""2025-05-09 12:30:00"", ""open"": 1059.15, ""high"": 1059.6, ""low"": 1033.0, ""close"": 1033.5, ""volume"": 420.0}, {""timestamp"": ""2025-05-09 12:35:00"", ""open"": 1033.5, ""high"": 1057.1, ""low"": 1033.5, ""close"": 1048.75, ""volume"": 397.0}, {""timestamp"": ""2025-05-09 12:40:00"", ""open"": 1052.7, ""high"": 1057.8, ""low"": 1034.4, ""close"": 1041.1, ""volume"": 465.0}, {""timestamp"": ""2025-05-09 12:45:00"", ""open"": 1038.45, ""high"": 1046.9, ""low"": 1034.85, ""close"": 1042.75, ""volume"": 280.0}, {""timestamp"": ""2025-05-09 12:50:00"", ""open"": 1042.4, ""high"": 1058.2, ""low"": 1040.05, ""close"": 1057.1, ""volume"": 489.0}, {""timestamp"": ""2025-05-09 12:55:00"", ""open"": 1058.0, ""high"": 1059.75, ""low"": 1041.15, ""close"": 1057.0, ""volume"": 402.0}, {""timestamp"": ""2025-05-09 13:00:00"", ""open"": 1057.0, ""high"": 1061.95, ""low"": 1021.0, ""close"": 1032.0, ""volume"": 525.0}, {""timestamp"": ""2025-05-09 13:05:00"", ""open"": 1031.95, ""high"": 1036.35, ""low"": 1004.1, ""close"": 1004.75, ""volume"": 671.0}, {""timestamp"": ""2025-05-09 13:10:00"", ""open"": 1004.6, ""high"": 1039.55, ""low"": 1004.6, ""close"": 1014.5, ""volume"": 633.0}, {""timestamp"": ""2025-05-09 13:15:00"", ""open"": 1014.5, ""high"": 1042.95, ""low"": 1014.5, ""close"": 1040.7, ""volume"": 673.0}, {""timestamp"": ""2025-05-09 13:20:00"", ""open"": 1039.15, ""high"": 1041.0, ""low"": 994.65, ""close"": 997.25, ""volume"": 742.0}, {""timestamp"": ""2025-05-09 13:25:00"", ""open"": 1000.0, ""high"": 1015.55, ""low"": 980.1, ""close"": 982.55, ""volume"": 606.0}, {""timestamp"": ""2025-05-09 13:30:00"", ""open"": 981.95, ""high"": 1025.0, ""low"": 979.25, ""close"": 1009.95, ""volume"": 823.0}, {""timestamp"": ""2025-05-09 13:35:00"", ""open"": 1007.2, ""high"": 1017.0, ""low"": 1002.4, ""close"": 1010.35, ""volume"": 259.0}, {""timestamp"": ""2025-05-09 13:40:00"", ""open"": 1011.65, ""high"": 1015.0, ""low"": 988.0, ""close"": 1002.05, ""volume"": 376.0}, {""timestamp"": ""2025-05-09 13:45:00"", ""open"": 1002.05, ""high"": 1015.25, ""low"": 993.45, ""close"": 1002.95, ""volume"": 461.0}, {""timestamp"": ""2025-05-09 13:50:00"", ""open"": 1003.05, ""high"": 1036.8, ""low"": 1000.0, ""close"": 1036.8, ""volume"": 328.0}, {""timestamp"": ""2025-05-09 13:55:00"", ""open"": 1037.45, ""high"": 1037.45, ""low"": 1002.45, ""close"": 1013.75, ""volume"": 435.0}, {""timestamp"": ""2025-05-09 14:00:00"", ""open"": 1011.7, ""high"": 1043.35, ""low"": 1011.65, ""close"": 1012.9, ""volume"": 1080.0}, {""timestamp"": ""2025-05-09 14:05:00"", ""open"": 1010.55, ""high"": 1013.3, ""low"": 990.05, ""close"": 1003.55, ""volume"": 467.0}, {""timestamp"": ""2025-05-09 14:10:00"", ""open"": 1000.45, ""high"": 1005.15, ""low"": 980.0, ""close"": 1000.6, ""volume"": 412.0}, {""timestamp"": ""2025-05-09 14:15:00"", ""open"": 1001.3, ""high"": 1025.0, ""low"": 997.15, ""close"": 1015.4, ""volume"": 1256.0}, {""timestamp"": ""2025-05-09 14:20:00"", ""open"": 1017.95, ""high"": 1023.0, ""low"": 961.25, ""close"": 962.6, ""volume"": 703.0}, {""timestamp"": ""2025-05-09 14:25:00"", ""open"": 963.05, ""high"": 967.8, ""low"": 950.0, ""close"": 961.4, ""volume"": 700.0}, {""timestamp"": ""2025-05-09 14:30:00"", ""open"": 961.3, ""high"": 998.05, ""low"": 960.3, ""close"": 987.55, ""volume"": 1064.0}, {""timestamp"": ""2025-05-09 14:35:00"", ""open"": 986.2, ""high"": 989.35, ""low"": 968.05, ""close"": 977.0, ""volume"": 500.0}, {""timestamp"": ""2025-05-09 14:40:00"", ""open"": 977.2, ""high"": 984.25, ""low"": 968.0, ""close"": 978.85, ""volume"": 216.0}, {""timestamp"": ""2025-05-09 14:45:00"", ""open"": 976.9, ""high"": 986.9, ""low"": 974.0, ""close"": 981.95, ""volume"": 485.0}, {""timestamp"": ""2025-05-09 14:50:00"", ""open"": 983.35, ""high"": 1010.0, ""low"": 979.05, ""close"": 992.55, ""volume"": 1181.0}, {""timestamp"": ""2025-05-09 14:55:00"", ""open"": 993.45, ""high"": 1002.9, ""low"": 982.35, ""close"": 1002.9, ""volume"": 515.0}, {""timestamp"": ""2025-05-09 15:00:00"", ""open"": 1002.65, ""high"": 1002.65, ""low"": 977.0, ""close"": 981.95, ""volume"": 537.0}, {""timestamp"": ""2025-05-09 15:05:00"", ""open"": 982.9, ""high"": 1009.0, ""low"": 980.2, ""close"": 988.8, ""volume"": 649.0}, {""timestamp"": ""2025-05-09 15:10:00"", ""open"": 992.1, ""high"": 1006.55, ""low"": 990.0, ""close"": 1004.0, ""volume"": 828.0}, {""timestamp"": ""2025-05-09 15:15:00"", ""open"": 1005.0, ""high"": 1007.0, ""low"": 995.0, ""close"": 1003.3, ""volume"": 634.0}, {""timestamp"": ""2025-05-09 15:20:00"", ""open"": 1005.3, ""high"": 1019.0, ""low"": 996.8, ""close"": 1005.0, ""volume"": 992.0}, {""timestamp"": ""2025-05-09 15:25:00"", ""open"": 1004.05, ""high"": 1065.0, ""low"": 1001.85, ""close"": 1039.8, ""volume"": 1918.0}]","[{""timestamp"": ""2025-05-09 09:15:00"", ""open"": 950.05, ""high"": 998.8, ""low"": 857.0, ""close"": 882.0, ""volume"": 4549.0}, {""timestamp"": ""2025-05-09 09:20:00"", ""open"": 888.35, ""high"": 947.15, ""low"": 865.3, ""close"": 922.65, ""volume"": 1729.0}, {""timestamp"": ""2025-05-09 09:25:00"", ""open"": 922.7, ""high"": 924.75, ""low"": 839.3, ""close"": 916.25, ""volume"": 1665.0}, {""timestamp"": ""2025-05-09 09:30:00"", ""open"": 917.0, ""high"": 987.3, ""low"": 911.0, ""close"": 985.0, ""volume"": 3723.0}, {""timestamp"": ""2025-05-09 09:35:00"", ""open"": 987.0, ""high"": 988.25, ""low"": 918.25, ""close"": 922.1, ""volume"": 2939.0}, {""timestamp"": ""2025-05-09 09:40:00"", ""open"": 925.2, ""high"": 974.1, ""low"": 901.15, ""close"": 963.0, ""volume"": 1763.0}, {""timestamp"": ""2025-05-09 09:45:00"", ""open"": 963.6, ""high"": 985.6, ""low"": 949.9, ""close"": 983.5, ""volume"": 2314.0}, {""timestamp"": ""2025-05-09 09:50:00"", ""open"": 985.25, ""high"": 999.7, ""low"": 944.8, ""close"": 987.0, ""volume"": 3515.0}, {""timestamp"": ""2025-05-09 09:55:00"", ""open"": 984.95, ""high"": 1009.45, ""low"": 966.8, ""close"": 1003.0, ""volume"": 2825.0}, {""timestamp"": ""2025-05-09 10:00:00"", ""open"": 1005.35, ""high"": 1038.85, ""low"": 995.4, ""close"": 1034.75, ""volume"": 3521.0}, {""timestamp"": ""2025-05-09 10:05:00"", ""open"": 1033.65, ""high"": 1077.2, ""low"": 1000.05, ""close"": 1024.4, ""volume"": 3513.0}, {""timestamp"": ""2025-05-09 10:10:00"", ""open"": 1028.1, ""high"": 1051.5, ""low"": 960.85, ""close"": 966.15, ""volume"": 2401.0}, {""timestamp"": ""2025-05-09 10:15:00"", ""open"": 963.75, ""high"": 975.0, ""low"": 920.15, ""close"": 968.6, ""volume"": 2301.0}, {""timestamp"": ""2025-05-09 10:20:00"", ""open"": 969.4, ""high"": 983.45, ""low"": 925.05, ""close"": 931.35, ""volume"": 1856.0}, {""timestamp"": ""2025-05-09 10:25:00"", ""open"": 932.6, ""high"": 971.15, ""low"": 931.35, ""close"": 956.05, ""volume"": 1191.0}, {""timestamp"": ""2025-05-09 10:30:00"", ""open"": 954.5, ""high"": 973.65, ""low"": 938.5, ""close"": 970.65, ""volume"": 828.0}, {""timestamp"": ""2025-05-09 10:35:00"", ""open"": 972.9, ""high"": 993.2, ""low"": 939.45, ""close"": 993.2, ""volume"": 1537.0}, {""timestamp"": ""2025-05-09 10:40:00"", ""open"": 993.15, ""high"": 994.4, ""low"": 965.05, ""close"": 990.3, ""volume"": 1626.0}, {""timestamp"": ""2025-05-09 10:45:00"", ""open"": 992.7, ""high"": 1000.45, ""low"": 966.05, ""close"": 980.9, ""volume"": 1525.0}, {""timestamp"": ""2025-05-09 10:50:00"", ""open"": 980.4, ""high"": 1005.15, ""low"": 951.6, ""close"": 1003.45, ""volume"": 1854.0}, {""timestamp"": ""2025-05-09 10:55:00"", ""open"": 1003.75, ""high"": 1015.0, ""low"": 980.05, ""close"": 980.7, ""volume"": 1687.0}, {""timestamp"": ""2025-05-09 11:00:00"", ""open"": 981.65, ""high"": 988.0, ""low"": 954.75, ""close"": 967.9, ""volume"": 1000.0}, {""timestamp"": ""2025-05-09 11:05:00"", ""open"": 966.6, ""high"": 973.95, ""low"": 945.55, ""close"": 973.95, ""volume"": 781.0}, {""timestamp"": ""2025-05-09 11:10:00"", ""open"": 973.6, ""high"": 976.6, ""low"": 952.55, ""close"": 959.95, ""volume"": 788.0}, {""timestamp"": ""2025-05-09 11:15:00"", ""open"": 959.95, ""high"": 976.4, ""low"": 946.95, ""close"": 974.15, ""volume"": 880.0}, {""timestamp"": ""2025-05-09 11:20:00"", ""open"": 975.0, ""high"": 985.0, ""low"": 954.7, ""close"": 962.3, ""volume"": 1097.0}, {""timestamp"": ""2025-05-09 11:25:00"", ""open"": 960.4, ""high"": 963.15, ""low"": 880.0, ""close"": 880.0, ""volume"": 1982.0}, {""timestamp"": ""2025-05-09 11:30:00"", ""open"": 879.6, ""high"": 909.95, ""low"": 871.0, ""close"": 900.0, ""volume"": 1527.0}, {""timestamp"": ""2025-05-09 11:35:00"", ""open"": 901.7, ""high"": 929.0, ""low"": 900.25, ""close"": 913.9, ""volume"": 1018.0}, {""timestamp"": ""2025-05-09 11:40:00"", ""open"": 917.65, ""high"": 944.0, ""low"": 914.3, ""close"": 944.0, ""volume"": 1215.0}, {""timestamp"": ""2025-05-09 11:45:00"", ""open"": 943.3, ""high"": 995.0, ""low"": 934.65, ""close"": 990.05, ""volume"": 2730.0}, {""timestamp"": ""2025-05-09 11:50:00"", ""open"": 989.5, ""high"": 993.15, ""low"": 962.0, ""close"": 973.6, ""volume"": 1403.0}, {""timestamp"": ""2025-05-09 11:55:00"", ""open"": 973.95, ""high"": 974.25, ""low"": 947.35, ""close"": 955.9, ""volume"": 754.0}, {""timestamp"": ""2025-05-09 12:00:00"", ""open"": 955.2, ""high"": 979.7, ""low"": 940.4, ""close"": 976.7, ""volume"": 1109.0}, {""timestamp"": ""2025-05-09 12:05:00"", ""open"": 974.25, ""high"": 981.35, ""low"": 960.05, ""close"": 960.05, ""volume"": 641.0}, {""timestamp"": ""2025-05-09 12:10:00"", ""open"": 960.05, ""high"": 979.85, ""low"": 944.3, ""close"": 944.3, ""volume"": 798.0}, {""timestamp"": ""2025-05-09 12:15:00"", ""open"": 944.65, ""high"": 980.7, ""low"": 936.8, ""close"": 980.7, ""volume"": 1293.0}, {""timestamp"": ""2025-05-09 12:20:00"", ""open"": 981.0, ""high"": 995.0, ""low"": 971.3, ""close"": 975.7, ""volume"": 1207.0}, {""timestamp"": ""2025-05-09 12:25:00"", ""open"": 978.25, ""high"": 983.55, ""low"": 958.0, ""close"": 971.05, ""volume"": 587.0}, {""timestamp"": ""2025-05-09 12:30:00"", ""open"": 972.05, ""high"": 999.7, ""low"": 971.75, ""close"": 997.25, ""volume"": 778.0}, {""timestamp"": ""2025-05-09 12:35:00"", ""open"": 999.4, ""high"": 1002.85, ""low"": 974.15, ""close"": 985.2, ""volume"": 1112.0}, {""timestamp"": ""2025-05-09 12:40:00"", ""open"": 986.4, ""high"": 999.75, ""low"": 974.05, ""close"": 995.0, ""volume"": 582.0}, {""timestamp"": ""2025-05-09 12:45:00"", ""open"": 995.2, ""high"": 998.6, ""low"": 986.3, ""close"": 989.6, ""volume"": 467.0}, {""timestamp"": ""2025-05-09 12:50:00"", ""open"": 989.0, ""high"": 990.85, ""low"": 966.3, ""close"": 971.55, ""volume"": 775.0}, {""timestamp"": ""2025-05-09 12:55:00"", ""open"": 967.0, ""high"": 986.85, ""low"": 965.0, ""close"": 970.0, ""volume"": 588.0}, {""timestamp"": ""2025-05-09 13:00:00"", ""open"": 970.05, ""high"": 1007.85, ""low"": 965.45, ""close"": 998.0, ""volume"": 1020.0}, {""timestamp"": ""2025-05-09 13:05:00"", ""open"": 999.0, ""high"": 1031.95, ""low"": 996.2, ""close"": 1029.45, ""volume"": 1726.0}, {""timestamp"": ""2025-05-09 13:10:00"", ""open"": 1029.8, ""high"": 1031.95, ""low"": 1000.0, ""close"": 1021.0, ""volume"": 1166.0}, {""timestamp"": ""2025-05-09 13:15:00"", ""open"": 1017.2, ""high"": 1022.0, ""low"": 980.85, ""close"": 985.2, ""volume"": 1072.0}, {""timestamp"": ""2025-05-09 13:20:00"", ""open"": 988.15, ""high"": 1047.0, ""low"": 984.45, ""close"": 1047.0, ""volume"": 2074.0}, {""timestamp"": ""2025-05-09 13:25:00"", ""open"": 1048.8, ""high"": 1058.75, ""low"": 1022.1, ""close"": 1058.75, ""volume"": 1396.0}, {""timestamp"": ""2025-05-09 13:30:00"", ""open"": 1059.0, ""high"": 1062.0, ""low"": 1001.65, ""close"": 1034.5, ""volume"": 1199.0}, {""timestamp"": ""2025-05-09 13:35:00"", ""open"": 1033.95, ""high"": 1042.1, ""low"": 1025.0, ""close"": 1030.15, ""volume"": 397.0}, {""timestamp"": ""2025-05-09 13:40:00"", ""open"": 1032.95, ""high"": 1057.6, ""low"": 1020.35, ""close"": 1035.3, ""volume"": 759.0}, {""timestamp"": ""2025-05-09 13:45:00"", ""open"": 1039.55, ""high"": 1051.9, ""low"": 1018.1, ""close"": 1043.0, ""volume"": 579.0}, {""timestamp"": ""2025-05-09 13:50:00"", ""open"": 1043.2, ""high"": 1046.75, ""low"": 995.15, ""close"": 997.4, ""volume"": 531.0}, {""timestamp"": ""2025-05-09 13:55:00"", ""open"": 996.8, ""high"": 1039.0, ""low"": 996.8, ""close"": 1025.45, ""volume"": 530.0}, {""timestamp"": ""2025-05-09 14:00:00"", ""open"": 1025.6, ""high"": 1028.0, ""low"": 987.05, ""close"": 1020.0, ""volume"": 1161.0}, {""timestamp"": ""2025-05-09 14:05:00"", ""open"": 1018.95, ""high"": 1036.2, ""low"": 1015.9, ""close"": 1018.9, ""volume"": 846.0}, {""timestamp"": ""2025-05-09 14:10:00"", ""open"": 1016.85, ""high"": 1038.0, ""low"": 1008.0, ""close"": 1015.0, ""volume"": 445.0}, {""timestamp"": ""2025-05-09 14:15:00"", ""open"": 1015.7, ""high"": 1018.4, ""low"": 979.6, ""close"": 1001.45, ""volume"": 1411.0}, {""timestamp"": ""2025-05-09 14:20:00"", ""open"": 1001.6, ""high"": 1054.9, ""low"": 992.0, ""close"": 1050.85, ""volume"": 837.0}, {""timestamp"": ""2025-05-09 14:25:00"", ""open"": 1051.4, ""high"": 1067.8, ""low"": 1043.0, ""close"": 1057.0, ""volume"": 1294.0}, {""timestamp"": ""2025-05-09 14:30:00"", ""open"": 1058.0, ""high"": 1058.0, ""low"": 998.05, ""close"": 1019.4, ""volume"": 1315.0}, {""timestamp"": ""2025-05-09 14:35:00"", ""open"": 1016.8, ""high"": 1041.5, ""low"": 1012.0, ""close"": 1024.9, ""volume"": 460.0}, {""timestamp"": ""2025-05-09 14:40:00"", ""open"": 1023.45, ""high"": 1035.2, ""low"": 1008.9, ""close"": 1016.85, ""volume"": 415.0}, {""timestamp"": ""2025-05-09 14:45:00"", ""open"": 1015.0, ""high"": 1017.2, ""low"": 995.15, ""close"": 1004.4, ""volume"": 701.0}, {""timestamp"": ""2025-05-09 14:50:00"", ""open"": 1004.8, ""high"": 1012.05, ""low"": 980.2, ""close"": 1009.6, ""volume"": 925.0}, {""timestamp"": ""2025-05-09 14:55:00"", ""open"": 1009.95, ""high"": 1019.0, ""low"": 999.7, ""close"": 1002.1, ""volume"": 441.0}, {""timestamp"": ""2025-05-09 15:00:00"", ""open"": 1001.25, ""high"": 1033.0, ""low"": 1001.25, ""close"": 1017.95, ""volume"": 663.0}, {""timestamp"": ""2025-05-09 15:05:00"", ""open"": 1018.0, ""high"": 1018.0, ""low"": 987.25, ""close"": 1010.7, ""volume"": 760.0}, {""timestamp"": ""2025-05-09 15:10:00"", ""open"": 1012.95, ""high"": 1024.95, ""low"": 1000.1, ""close"": 1010.0, ""volume"": 1094.0}, {""timestamp"": ""2025-05-09 15:15:00"", ""open"": 1011.6, ""high"": 1019.9, ""low"": 977.0, ""close"": 977.0, ""volume"": 1336.0}, {""timestamp"": ""2025-05-09 15:20:00"", ""open"": 978.9, ""high"": 998.0, ""low"": 970.9, ""close"": 976.85, ""volume"": 1832.0}, {""timestamp"": ""2025-05-09 15:25:00"", ""open"": 977.35, ""high"": 999.0, ""low"": 932.85, ""close"": 952.0, ""volume"": 2227.0}]"
