timestamp,open,high,low,close,volume
2025-01-09 09:15:00+05:30,23674.75,23689.5,23607.2,23609.7,0
2025-01-09 09:25:00+05:30,23611.2,23630.95,23593.95,23608.55,0
2025-01-09 09:35:00+05:30,23608.2,23620.15,23597.5,23607.85,0
2025-01-09 09:45:00+05:30,23607.2,23625.95,23595.75,23625.0,0
2025-01-09 09:55:00+05:30,23625.7,23636.8,23597.2,23608.3,0
2025-01-09 10:05:00+05:30,23607.0,23642.45,23601.5,23639.1,0
2025-01-09 10:15:00+05:30,23639.3,23652.85,23627.7,23642.2,0
2025-01-09 10:25:00+05:30,23642.3,23651.85,23611.1,23631.35,0
2025-01-09 10:35:00+05:30,23631.25,23638.45,23612.9,23617.8,0
2025-01-09 10:45:00+05:30,23619.1,23621.5,23538.4,23552.4,0
2025-01-09 10:55:00+05:30,23552.45,23559.25,23537.95,23550.2,0
2025-01-09 11:05:00+05:30,23549.95,23564.05,23545.65,23561.9,0
2025-01-09 11:15:00+05:30,23562.15,23573.8,23554.0,23573.05,0
2025-01-09 11:25:00+05:30,23572.9,23573.1,23545.1,23553.1,0
2025-01-09 11:35:00+05:30,23552.6,23573.0,23548.45,23553.6,0
2025-01-09 11:45:00+05:30,23553.55,23558.0,23537.25,23544.95,0
2025-01-09 11:55:00+05:30,23545.4,23558.55,23539.1,23553.9,0
2025-01-09 12:05:00+05:30,23552.65,23565.05,23543.55,23562.05,0
2025-01-09 12:15:00+05:30,23561.25,23616.7,23557.5,23580.6,0
2025-01-09 12:25:00+05:30,23580.15,23585.05,23539.6,23566.35,0
2025-01-09 12:35:00+05:30,23565.65,23566.9,23551.25,23555.8,0
2025-01-09 12:45:00+05:30,23555.65,23560.4,23531.55,23534.8,0
2025-01-09 12:55:00+05:30,23534.4,23552.8,23524.2,23538.35,0
2025-01-09 13:05:00+05:30,23537.55,23549.85,23534.85,23545.5,0
2025-01-09 13:15:00+05:30,23544.95,23552.25,23533.35,23541.75,0
2025-01-09 13:25:00+05:30,23542.1,23545.25,23523.35,23527.4,0
2025-01-09 13:35:00+05:30,23527.35,23541.85,23525.15,23530.4,0
2025-01-09 13:45:00+05:30,23530.7,23546.1,23528.1,23534.45,0
2025-01-09 13:55:00+05:30,23535.45,23536.35,23516.85,23531.25,0
2025-01-09 14:05:00+05:30,23531.1,23548.5,23530.95,23537.25,0
2025-01-09 14:15:00+05:30,23536.85,23548.6,23528.85,23538.45,0
2025-01-09 14:25:00+05:30,23538.95,23541.15,23519.6,23524.05,0
2025-01-09 14:35:00+05:30,23523.3,23525.6,23513.8,23517.5,0
2025-01-09 14:45:00+05:30,23517.85,23524.25,23503.05,23521.0,0
2025-01-09 14:55:00+05:30,23519.95,23530.6,23511.1,23515.65,0
