timestamp,open,high,low,close,volume
2025-03-20 09:15:00+05:30,1251.95,1254.05,1250.5,1252.3,166780
2025-03-20 09:16:00+05:30,1252.2,1252.95,1250.2,1251.25,63002
2025-03-20 09:17:00+05:30,1250.95,1252.85,1250.05,1251.35,77511
2025-03-20 09:18:00+05:30,1252.05,1253.0,1251.6,1252.7,46283
2025-03-20 09:19:00+05:30,1253.0,1253.35,1252.5,1253.0,73892
2025-03-20 09:20:00+05:30,1253.0,1254.3,1252.5,1252.95,79633
2025-03-20 09:21:00+05:30,1253.0,1253.95,1252.7,1253.75,40367
2025-03-20 09:22:00+05:30,1253.65,1253.85,1253.0,1253.0,28309
2025-03-20 09:23:00+05:30,1253.0,1253.5,1252.8,1253.2,16599
2025-03-20 09:24:00+05:30,1253.3,1254.55,1253.0,1254.3,40223
2025-03-20 09:25:00+05:30,1253.95,1254.5,1252.9,1253.4,24437
2025-03-20 09:26:00+05:30,1253.15,1253.8,1252.5,1253.35,11478
2025-03-20 09:27:00+05:30,1253.4,1254.45,1252.6,1254.15,43786
2025-03-20 09:28:00+05:30,1254.5,1255.0,1253.9,1254.9,95155
2025-03-20 09:29:00+05:30,1254.8,1255.95,1254.55,1255.95,85884
2025-03-20 09:30:00+05:30,1255.95,1255.95,1255.05,1255.95,47937
2025-03-20 09:31:00+05:30,1255.7,1257.65,1255.7,1257.45,118168
2025-03-20 09:32:00+05:30,1257.45,1258.0,1257.2,1257.8,74686
2025-03-20 09:33:00+05:30,1257.7,1257.95,1257.2,1257.7,35475
2025-03-20 09:34:00+05:30,1257.7,1258.25,1257.55,1258.25,69746
2025-03-20 09:35:00+05:30,1258.25,1259.95,1257.9,1259.95,117087
2025-03-20 09:36:00+05:30,1259.95,1260.0,1258.8,1259.6,71670
2025-03-20 09:37:00+05:30,1259.8,1259.8,1258.0,1258.4,41587
2025-03-20 09:38:00+05:30,1258.55,1258.75,1257.2,1257.35,41291
2025-03-20 09:39:00+05:30,1257.5,1257.6,1256.4,1257.1,27793
2025-03-20 09:40:00+05:30,1257.2,1257.9,1257.0,1257.05,28644
2025-03-20 09:41:00+05:30,1257.2,1257.35,1256.3,1256.85,28428
2025-03-20 09:42:00+05:30,1256.9,1257.75,1255.5,1256.5,58493
2025-03-20 09:43:00+05:30,1256.5,1256.95,1256.0,1256.6,21921
2025-03-20 09:44:00+05:30,1256.6,1257.25,1256.5,1256.5,22256
2025-03-20 09:45:00+05:30,1256.5,1256.85,1255.1,1255.3,25296
2025-03-20 09:46:00+05:30,1255.1,1255.7,1255.0,1255.5,21132
2025-03-20 09:47:00+05:30,1255.5,1256.5,1255.45,1256.0,16800
2025-03-20 09:48:00+05:30,1256.25,1256.25,1255.0,1255.25,14462
2025-03-20 09:49:00+05:30,1255.45,1255.95,1254.65,1254.8,34107
2025-03-20 09:50:00+05:30,1254.75,1255.95,1254.5,1255.3,24160
2025-03-20 09:51:00+05:30,1255.35,1255.5,1254.5,1255.0,16913
2025-03-20 09:52:00+05:30,1255.0,1255.5,1254.5,1255.5,29797
2025-03-20 09:53:00+05:30,1255.5,1256.25,1255.45,1256.2,67494
2025-03-20 09:54:00+05:30,1256.0,1256.25,1255.9,1256.25,15562
2025-03-20 09:55:00+05:30,1256.05,1256.95,1256.0,1256.95,16969
2025-03-20 09:56:00+05:30,1256.95,1257.75,1256.9,1257.7,61309
2025-03-20 09:57:00+05:30,1257.7,1257.75,1256.25,1257.05,40370
2025-03-20 09:58:00+05:30,1257.05,1257.25,1256.35,1256.95,13959
2025-03-20 09:59:00+05:30,1256.5,1257.0,1256.25,1256.5,11710
2025-03-20 10:00:00+05:30,1256.55,1257.25,1256.15,1257.25,27174
2025-03-20 10:01:00+05:30,1257.2,1257.75,1257.0,1257.1,52780
2025-03-20 10:02:00+05:30,1257.1,1258.5,1256.95,1258.5,30060
2025-03-20 10:03:00+05:30,1258.5,1260.95,1258.05,1260.95,151886
2025-03-20 10:04:00+05:30,1260.7,1261.0,1259.65,1260.0,53570
2025-03-20 10:05:00+05:30,1259.85,1260.0,1259.2,1259.3,18823
2025-03-20 10:06:00+05:30,1259.3,1259.3,1257.0,1257.0,30845
2025-03-20 10:07:00+05:30,1257.25,1257.5,1255.7,1255.8,49490
2025-03-20 10:08:00+05:30,1256.0,1257.55,1255.75,1257.0,52388
2025-03-20 10:09:00+05:30,1257.0,1257.9,1255.95,1256.25,41298
2025-03-20 10:10:00+05:30,1256.25,1256.25,1255.4,1255.45,22973
2025-03-20 10:11:00+05:30,1255.35,1255.7,1255.0,1255.0,19522
2025-03-20 10:12:00+05:30,1255.15,1255.25,1254.0,1254.75,41098
2025-03-20 10:13:00+05:30,1255.0,1255.4,1254.5,1255.0,16788
2025-03-20 10:14:00+05:30,1254.95,1256.35,1254.95,1256.35,15376
2025-03-20 10:15:00+05:30,1256.35,1256.6,1254.35,1256.2,289161
2025-03-20 10:16:00+05:30,1256.25,1257.35,1256.1,1256.95,17927
2025-03-20 10:17:00+05:30,1257.0,1257.5,1256.9,1257.4,8599
2025-03-20 10:18:00+05:30,1257.4,1257.85,1255.1,1257.85,432888
2025-03-20 10:19:00+05:30,1257.85,1257.85,1257.5,1257.8,33362
2025-03-20 10:20:00+05:30,1257.8,1259.3,1257.8,1258.95,70189
2025-03-20 10:21:00+05:30,1258.85,1259.25,1257.75,1258.45,14758
2025-03-20 10:22:00+05:30,1258.55,1258.75,1257.65,1258.0,19175
2025-03-20 10:23:00+05:30,1257.95,1258.2,1257.45,1258.2,13286
2025-03-20 10:24:00+05:30,1258.0,1258.2,1257.9,1258.1,9756
2025-03-20 10:25:00+05:30,1258.0,1258.45,1257.55,1257.9,13035
2025-03-20 10:26:00+05:30,1258.15,1258.4,1256.3,1257.0,473118
2025-03-20 10:27:00+05:30,1257.2,1258.0,1255.95,1257.05,74597
2025-03-20 10:28:00+05:30,1257.4,1257.4,1256.35,1256.8,11068
2025-03-20 10:29:00+05:30,1256.8,1257.0,1256.55,1256.7,11688
2025-03-20 10:30:00+05:30,1256.75,1258.0,1256.15,1257.55,10673
2025-03-20 10:31:00+05:30,1257.7,1258.0,1257.35,1257.9,13378
2025-03-20 10:32:00+05:30,1257.9,1257.95,1256.8,1256.8,19759
2025-03-20 10:33:00+05:30,1256.75,1256.9,1256.0,1256.7,8956
2025-03-20 10:34:00+05:30,1256.7,1257.0,1256.25,1256.5,9327
2025-03-20 10:35:00+05:30,1256.7,1257.05,1256.05,1256.05,7917
2025-03-20 10:36:00+05:30,1256.05,1258.0,1255.75,1257.05,84573
2025-03-20 10:37:00+05:30,1257.0,1257.5,1256.5,1256.6,9571
2025-03-20 10:38:00+05:30,1256.5,1258.0,1256.4,1257.3,59957
2025-03-20 10:39:00+05:30,1257.35,1257.6,1256.4,1257.05,21710
2025-03-20 10:40:00+05:30,1257.2,1257.6,1257.0,1257.6,15145
2025-03-20 10:41:00+05:30,1257.6,1257.7,1257.3,1257.6,19731
2025-03-20 10:42:00+05:30,1257.65,1258.95,1255.15,1258.3,603645
2025-03-20 10:43:00+05:30,1258.05,1258.4,1256.5,1257.15,15208
2025-03-20 10:44:00+05:30,1257.0,1257.25,1255.35,1255.75,11956
2025-03-20 10:45:00+05:30,1256.05,1256.2,1255.2,1256.0,19311
2025-03-20 10:46:00+05:30,1255.6,1255.95,1254.9,1255.45,22800
2025-03-20 10:47:00+05:30,1255.15,1256.9,1255.1,1256.4,33881
2025-03-20 10:48:00+05:30,1256.4,1257.0,1256.0,1256.45,6256
2025-03-20 10:49:00+05:30,1256.85,1256.9,1256.0,1256.0,6897
2025-03-20 10:50:00+05:30,1256.4,1256.45,1255.4,1255.55,30044
2025-03-20 10:51:00+05:30,1255.4,1255.65,1255.05,1255.35,17529
2025-03-20 10:52:00+05:30,1255.35,1255.45,1254.75,1255.15,17558
2025-03-20 10:53:00+05:30,1255.2,1255.5,1255.05,1255.5,13966
2025-03-20 10:54:00+05:30,1255.35,1255.75,1255.1,1255.2,12451
2025-03-20 10:55:00+05:30,1255.3,1255.7,1255.2,1255.5,3801
2025-03-20 10:56:00+05:30,1255.55,1255.75,1255.4,1255.4,7008
2025-03-20 10:57:00+05:30,1255.4,1255.75,1255.05,1255.35,17959
2025-03-20 10:58:00+05:30,1255.5,1255.75,1255.3,1255.4,6959
2025-03-20 10:59:00+05:30,1255.3,1255.65,1255.3,1255.45,11154
2025-03-20 11:00:00+05:30,1255.5,1256.2,1255.45,1256.2,13339
2025-03-20 11:01:00+05:30,1255.95,1256.45,1255.7,1255.9,14379
