timestamp,open,high,low,close,volume
2024-03-15 09:15:00+05:30,22064.85,22120.55,21982.95,22013.1,0
2024-03-15 10:15:00+05:30,22013.35,22024.05,21934.95,21954.5,0
2024-03-15 11:15:00+05:30,21956.0,21989.05,21931.9,21949.4,0
2024-03-15 12:15:00+05:30,21949.7,21995.35,21937.95,21994.05,0
2024-03-15 13:15:00+05:30,21992.55,22040.5,21976.15,22010.55,0
2024-03-15 14:15:00+05:30,22011.45,22052.85,21978.35,22009.2,0
2024-03-15 15:15:00+05:30,22008.25,22047.05,21985.4,21996.35,0
2024-03-18 09:15:00+05:30,21990.1,22044.9,21937.15,21977.2,0
2024-03-18 10:15:00+05:30,21978.5,22040.25,21949.25,21949.7,0
2024-03-18 11:15:00+05:30,21948.75,22049.6,21918.25,22034.1,0
2024-03-18 12:15:00+05:30,22034.6,22093.0,22034.1,22071.55,0
2024-03-18 13:15:00+05:30,22073.85,22082.1,22046.35,22062.4,0
2024-03-18 14:15:00+05:30,22064.15,22123.5,22037.45,22056.2,0
2024-03-18 15:15:00+05:30,22055.0,22068.35,22036.3,22051.5,0
2024-03-19 09:15:00+05:30,21946.45,21978.3,21857.1,21890.75,0
2024-03-19 10:15:00+05:30,21891.2,21895.1,21835.05,21861.8,0
2024-03-19 11:15:00+05:30,21861.25,21882.35,21809.0,21828.05,0
2024-03-19 12:15:00+05:30,21828.55,21868.25,21824.55,21858.95,0
2024-03-19 13:15:00+05:30,21859.95,21872.45,21809.55,21816.55,0
2024-03-19 14:15:00+05:30,21816.85,21853.6,21794.4,21811.5,0
2024-03-19 15:15:00+05:30,21811.05,21821.15,21804.25,21810.35,0
2024-03-20 09:15:00+05:30,21843.9,21891.35,21757.15,21765.05,0
2024-03-20 10:15:00+05:30,21765.0,21801.2,21710.35,21790.75,0
2024-03-20 11:15:00+05:30,21790.9,21863.1,21760.2,21834.45,0
2024-03-20 12:15:00+05:30,21837.65,21911.65,21830.85,21908.45,0
2024-03-20 13:15:00+05:30,21911.55,21930.5,21838.95,21855.35,0
2024-03-20 14:15:00+05:30,21856.7,21879.3,21813.95,21842.25,0
2024-03-20 15:15:00+05:30,21842.1,21858.45,21831.65,21855.1,0
2024-03-21 09:15:00+05:30,21989.9,22078.95,21978.7,22068.1,0
2024-03-21 10:15:00+05:30,22067.35,22080.8,22045.2,22073.95,0
2024-03-21 11:15:00+05:30,22073.9,22075.05,21948.55,21951.45,0
2024-03-21 12:15:00+05:30,21951.75,22015.3,21941.95,22003.6,0
2024-03-21 13:15:00+05:30,22002.35,22030.45,21987.3,21998.5,0
2024-03-21 14:15:00+05:30,21999.75,22036.95,21982.6,22028.4,0
2024-03-21 15:15:00+05:30,22025.1,22038.25,22011.6,22014.6,0
2024-03-22 09:15:00+05:30,21932.2,22040.2,21884.15,22030.9,0
2024-03-22 10:15:00+05:30,22029.6,22074.0,22018.3,22051.35,0
2024-03-22 11:15:00+05:30,22051.6,22102.55,22049.45,22076.55,0
2024-03-22 12:15:00+05:30,22076.3,22118.25,22060.45,22106.25,0
2024-03-22 13:15:00+05:30,22106.3,22115.9,22078.3,22105.0,0
2024-03-22 14:15:00+05:30,22104.25,22179.0,22063.8,22079.65,0
2024-03-22 15:15:00+05:30,22081.6,22095.0,22069.8,22080.8,0
2024-03-26 09:15:00+05:30,21947.9,22072.65,21947.55,22023.9,0
2024-03-26 10:15:00+05:30,22024.15,22064.8,22011.65,22034.7,0
2024-03-26 11:15:00+05:30,22034.55,22062.2,22023.7,22031.6,0
2024-03-26 12:15:00+05:30,22031.2,22072.55,22029.65,22056.95,0
2024-03-26 13:15:00+05:30,22057.75,22065.3,22029.05,22044.75,0
2024-03-26 14:15:00+05:30,22044.7,22050.6,21992.3,22003.8,0
2024-03-26 15:15:00+05:30,22004.1,22030.2,21996.35,22019.8,0
2024-03-27 09:15:00+05:30,22053.95,22160.6,22052.85,22146.45,0
2024-03-27 10:15:00+05:30,22147.1,22171.95,22133.0,22157.2,0
2024-03-27 11:15:00+05:30,22157.05,22182.8,22154.25,22165.25,0
2024-03-27 12:15:00+05:30,22164.7,22176.8,22148.0,22159.65,0
2024-03-27 13:15:00+05:30,22159.1,22193.15,22159.1,22188.75,0
2024-03-27 14:15:00+05:30,22188.6,22191.4,22093.3,22116.15,0
2024-03-27 15:15:00+05:30,22117.8,22159.35,22109.65,22147.2,0
2024-03-28 09:15:00+05:30,22163.6,22316.65,22163.6,22306.25,0
2024-03-28 10:15:00+05:30,22306.05,22369.35,22278.5,22367.3,0
2024-03-28 11:15:00+05:30,22366.85,22373.0,22321.05,22334.2,0
2024-03-28 12:15:00+05:30,22334.15,22434.2,22327.5,22408.65,0
2024-03-28 13:15:00+05:30,22409.8,22473.75,22405.95,22467.95,0
2024-03-28 14:15:00+05:30,22468.05,22513.2,22264.95,22268.9,0
2024-03-28 15:15:00+05:30,22270.2,22343.7,22264.65,22343.1,0
2024-04-01 09:15:00+05:30,22455.0,22529.1,22443.35,22503.65,0
2024-04-01 10:15:00+05:30,22503.8,22512.75,22453.3,22479.45,0
2024-04-01 11:15:00+05:30,22479.8,22491.5,22459.7,22462.2,0
2024-04-01 12:15:00+05:30,22461.95,22483.25,22427.85,22445.75,0
2024-04-01 13:15:00+05:30,22445.8,22473.3,22445.05,22454.5,0
2024-04-01 14:15:00+05:30,22456.1,22467.5,22433.5,22464.05,0
2024-04-01 15:15:00+05:30,22465.6,22477.7,22456.5,22469.05,0
2024-04-02 09:15:00+05:30,22458.8,22496.9,22415.9,22433.6,0
2024-04-02 10:15:00+05:30,22434.0,22448.35,22389.15,22432.4,0
2024-04-02 11:15:00+05:30,22430.4,22445.15,22413.95,22424.5,0
2024-04-02 12:15:00+05:30,22424.15,22432.15,22408.2,22409.05,0
2024-04-02 13:15:00+05:30,22409.65,22423.15,22393.05,22414.0,0
2024-04-02 14:15:00+05:30,22414.15,22461.55,22410.1,22452.3,0
2024-04-02 15:15:00+05:30,22451.45,22470.3,22450.95,22464.3,0
2024-04-03 09:15:00+05:30,22385.7,22457.1,22347.8,22448.6,0
2024-04-03 10:15:00+05:30,22448.15,22466.05,22419.1,22447.7,0
2024-04-03 11:15:00+05:30,22447.6,22480.3,22445.1,22479.0,0
2024-04-03 12:15:00+05:30,22479.75,22520.9,22471.75,22485.3,0
2024-04-03 13:15:00+05:30,22484.5,22508.75,22459.1,22494.95,0
2024-04-03 14:15:00+05:30,22496.15,22500.75,22423.45,22430.7,0
2024-04-03 15:15:00+05:30,22430.75,22447.1,22423.5,22445.55,0
2024-04-04 09:15:00+05:30,22592.1,22619.0,22376.1,22376.1,0
2024-04-04 10:15:00+05:30,22373.75,22450.3,22307.45,22417.45,0
2024-04-04 11:15:00+05:30,22419.35,22429.05,22350.85,22385.3,0
2024-04-04 12:15:00+05:30,22385.45,22491.35,22377.0,22481.05,0
2024-04-04 13:15:00+05:30,22481.45,22580.2,22470.4,22530.3,0
2024-04-04 14:15:00+05:30,22529.6,22568.1,22486.7,22507.25,0
2024-04-04 15:15:00+05:30,22506.65,22553.95,22506.65,22541.2,0
2024-04-05 09:15:00+05:30,22486.4,22502.45,22429.0,22474.6,0
2024-04-05 10:15:00+05:30,22473.9,22514.65,22458.95,22514.4,0
2024-04-05 11:15:00+05:30,22514.8,22516.85,22473.05,22498.85,0
2024-04-05 12:15:00+05:30,22498.8,22511.85,22475.7,22484.85,0
2024-04-05 13:15:00+05:30,22485.05,22528.35,22479.1,22504.05,0
2024-04-05 14:15:00+05:30,22504.4,22521.1,22487.25,22515.45,0
2024-04-05 15:15:00+05:30,22514.4,22536.6,22501.5,22523.4,0
2024-04-08 09:15:00+05:30,22578.35,22630.45,22550.35,22626.25,0
2024-04-08 10:15:00+05:30,22626.95,22634.05,22605.9,22623.85,0
2024-04-08 11:15:00+05:30,22623.55,22656.25,22622.3,22653.25,0
2024-04-08 12:15:00+05:30,22653.6,22696.05,22651.15,22695.25,0
2024-04-08 13:15:00+05:30,22695.7,22696.95,22634.15,22660.9,0
2024-04-08 14:15:00+05:30,22661.15,22688.25,22655.45,22671.15,0
2024-04-08 15:15:00+05:30,22671.35,22674.35,22657.85,22661.0,0
2024-04-09 09:15:00+05:30,22765.1,22765.3,22675.45,22749.05,0
2024-04-09 10:15:00+05:30,22749.85,22768.35,22727.2,22729.65,0
2024-04-09 11:15:00+05:30,22729.6,22757.5,22708.85,22720.5,0
2024-04-09 12:15:00+05:30,22719.95,22727.5,22669.1,22683.55,0
2024-04-09 13:15:00+05:30,22683.5,22685.85,22616.8,22617.5,0
2024-04-09 14:15:00+05:30,22618.35,22671.9,22613.15,22641.55,0
2024-04-09 15:15:00+05:30,22642.25,22652.7,22639.15,22642.05,0
2024-04-10 09:15:00+05:30,22720.25,22727.1,22679.45,22706.75,0
2024-04-10 10:15:00+05:30,22707.7,22720.05,22690.35,22706.2,0
2024-04-10 11:15:00+05:30,22705.9,22708.45,22674.55,22705.9,0
2024-04-10 12:15:00+05:30,22705.9,22721.15,22691.4,22714.9,0
2024-04-10 13:15:00+05:30,22714.45,22744.75,22709.8,22721.3,0
2024-04-10 14:15:00+05:30,22721.15,22775.7,22718.3,22752.0,0
2024-04-10 15:15:00+05:30,22752.85,22755.65,22730.6,22735.05,0
2024-04-12 09:15:00+05:30,22677.4,22726.15,22626.5,22641.7,0
2024-04-12 10:15:00+05:30,22642.85,22666.75,22627.65,22657.85,0
2024-04-12 11:15:00+05:30,22657.6,22698.2,22656.1,22687.95,0
