Date,Leg,Entry Time,Exit Time,strike_price,Entry,Exit,Reason,NetPoints,PnL
2025-04-30,Long1,2025-04-30 09:35:00+05:30,2025-04-30 15:20:00+05:30,24400,24447.1,24410.5,EOD,-36.599999999998545,-2744.999999999891
2025-04-30,Long2,2025-04-30 09:35:00+05:30,2025-04-30 15:20:00+05:30,24400,24447.1,24410.5,EOD,-36.599999999998545,-2744.999999999891
2025-05-02,Long1,2025-05-02 09:30:00+05:30,2025-05-02 10:50:00+05:30,24600,24650.0,24580.0,SL,-70.0,-5250.0
2025-05-02,Long2,2025-05-02 09:30:00+05:30,2025-05-02 10:25:00+05:30,24600,24650.0,24659.9,TRL,9.900000000001455,742.5000000001091
2025-05-05,Long1,2025-05-05 09:45:00+05:30,2025-05-05 15:20:00+05:30,24500,24527.1,24565.0,EOD,37.900000000001455,2842.500000000109
2025-05-05,Long2,2025-05-05 09:45:00+05:30,2025-05-05 15:20:00+05:30,24500,24527.1,24565.0,EOD,37.900000000001455,2842.500000000109
